Time,Type,Volume,BestAsk,asksize,BestBid,bidsize
2016-06-23 10:01:44,1,100,717.9,20,717.55,200
2016-06-23 10:01:44,1,100,717.9,20,717.55,300
2016-06-23 10:01:44,3,100,717.9,20,717.55,200
2016-06-23 10:01:44,3,100,717.9,20,717.55,100
2016-06-23 10:01:44,3,100,717.9,20,717.46,1
2016-06-23 10:01:44,1,100,717.9,20,717.76,100
2016-06-23 10:01:44,3,10,717.9,10,717.76,100
2016-06-23 10:01:46,1,100,717.9,10,717.77,100
2016-06-23 10:01:46,4,1,717.9,9,717.77,100
2016-06-23 10:01:47,4,9,717.91,30,717.77,100
2016-06-23 10:01:47,4,30,717.95,20,717.77,100
2016-06-23 10:01:47,4,20,718,719,717.77,100
2016-06-23 10:01:49,5,50,718,719,717.77,100
2016-06-23 10:01:49,5,5,718,719,717.77,100
2016-06-23 10:01:49,4,100,718,719,717.76,100
2016-06-23 10:01:49,4,99,718,719,717.76,1
2016-06-23 10:01:49,4,1,718,719,717.5,100
2016-06-23 10:01:49,3,100,718,719,717.46,1
2016-06-23 10:01:49,1,100,718,719,717.5,100
2016-06-23 10:01:49,1,10,718,719,717.5,110
2016-06-23 10:01:49,1,100,718,719,717.5,210
2016-06-23 10:01:49,1,10,718,729,717.5,210
2016-06-23 10:01:49,5,12,718,729,717.5,210
2016-06-23 10:01:49,3,100,718,729,717.5,110
2016-06-23 10:01:50,1,15,717.72,15,717.5,110
2016-06-23 10:01:50,4,15,718,729,717.5,110
2016-06-23 10:01:50,1,100,718,729,717.5,210
2016-06-23 10:01:50,3,100,718,729,717.5,110
2016-06-23 10:01:51,1,100,718,729,717.5,210
2016-06-23 10:01:52,3,100,718,729,717.5,110
2016-06-23 10:01:54,3,10,718,729,717.5,100
2016-06-23 10:01:54,3,10,718,719,717.5,100
2016-06-23 10:01:54,5,12,718,719,717.5,100
2016-06-23 10:01:54,5,28,718,719,717.5,100
2016-06-23 10:01:56,1,100,717.94,100,717.5,100
2016-06-23 10:01:56,1,10,717.94,110,717.5,100
2016-06-23 10:01:56,1,10,717.94,120,717.5,100
2016-06-23 10:01:56,1,100,717.94,120,717.51,100
2016-06-23 10:01:58,3,10,717.94,110,717.51,100
2016-06-23 10:02:00,1,16,717.94,110,717.62,16
2016-06-23 10:02:00,1,10,717.94,120,717.62,16
2016-06-23 10:02:01,3,10,717.94,110,717.62,16
2016-06-23 10:02:02,1,60,717.93,60,717.62,16
2016-06-23 10:02:04,1,1,717.93,60,717.7,1
2016-06-23 10:02:05,1,100,717.93,60,717.71,100
2016-06-23 10:02:05,1,16,717.93,60,717.71,116
2016-06-23 10:02:08,3,100,717.93,60,717.71,16
2016-06-23 10:02:08,1,100,717.93,160,717.71,16
2016-06-23 10:02:08,1,100,717.93,160,717.71,116
2016-06-23 10:02:08,3,100,717.93,160,717.71,16
2016-06-23 10:02:16,1,93,717.93,160,717.73,93
2016-06-23 10:02:17,2,27,717.93,160,717.73,66
2016-06-23 10:02:18,4,66,717.93,160,717.71,16
2016-06-23 10:02:18,4,16,717.93,160,717.7,1
2016-06-23 10:02:18,1,100,717.92,100,717.7,1
2016-06-23 10:02:18,3,100,717.93,160,717.7,1
2016-06-23 10:02:20,1,100,717.93,160,717.71,100
2016-06-23 10:02:21,3,100,717.93,160,717.7,1
2016-06-23 10:02:23,5,100,717.93,160,717.7,1
2016-06-23 10:02:23,1,875,717.93,160,717.79,875
2016-06-23 10:02:24,5,148,717.93,160,717.79,875
2016-06-23 10:02:24,5,100,717.93,160,717.79,875
2016-06-23 10:02:24,5,33,717.93,160,717.79,875
2016-06-23 10:02:24,5,67,717.93,160,717.79,875
2016-06-23 10:02:24,5,33,717.93,160,717.79,875
2016-06-23 10:02:26,3,100,717.93,60,717.79,875
2016-06-23 10:02:26,3,60,717.94,100,717.79,875
2016-06-23 10:02:26,4,100,717.96,107,717.79,875
2016-06-23 10:02:26,1,60,717.93,60,717.79,875
2016-06-23 10:02:26,5,200,717.93,60,717.79,875
2016-06-23 10:02:26,4,60,717.96,107,717.79,875
2016-06-23 10:02:27,5,101,717.96,107,717.79,875
2016-06-23 10:02:27,5,6,717.96,107,717.79,875
2016-06-23 10:02:27,5,6,717.96,107,717.79,875
2016-06-23 10:02:27,5,40,717.96,107,717.79,875
2016-06-23 10:02:28,1,100,717.95,100,717.79,875
2016-06-23 10:02:28,1,7,717.95,100,717.79,882
2016-06-23 10:02:28,5,81,717.95,100,717.79,882
2016-06-23 10:02:28,5,6,717.95,100,717.79,882
2016-06-23 10:02:28,4,56,717.95,44,717.79,882
2016-06-23 10:02:28,4,44,717.96,107,717.79,882
2016-06-23 10:02:28,4,6,717.96,101,717.79,882
2016-06-23 10:02:28,4,101,718,719,717.79,882
2016-06-23 10:02:28,3,3,718,716,717.79,882
2016-06-23 10:02:29,1,100,718,716,717.79,982
2016-06-23 10:02:30,3,3,718,713,717.79,982
2016-06-23 10:02:30,2,1,718,712,717.79,982
2016-06-23 10:02:30,2,25,718,687,717.79,982
2016-06-23 10:02:30,5,136,718,687,717.79,982
2016-06-23 10:02:30,5,165,718,687,717.79,982
2016-06-23 10:02:30,4,50,718,637,717.79,982
2016-06-23 10:02:30,4,48,718,589,717.79,982
2016-06-23 10:02:30,4,40,718,549,717.79,982
2016-06-23 10:02:30,4,2,718,547,717.79,982
2016-06-23 10:02:30,4,100,718,447,717.79,982
2016-06-23 10:02:30,4,4,718,443,717.79,982
2016-06-23 10:02:30,4,5,718,438,717.79,982
2016-06-23 10:02:30,4,55,718,383,717.79,982
2016-06-23 10:02:30,4,2,718,381,717.79,982
2016-06-23 10:02:30,4,130,718,251,717.79,982
2016-06-23 10:02:30,4,2,718,249,717.79,982
2016-06-23 10:02:30,4,10,718,239,717.79,982
2016-06-23 10:02:30,4,22,718,217,717.79,982
2016-06-23 10:02:30,4,30,718,187,717.79,982
2016-06-23 10:02:30,4,22,718,165,717.79,982
2016-06-23 10:02:30,4,3,718,162,717.79,982
2016-06-23 10:02:30,4,12,718,150,717.79,982
2016-06-23 10:02:30,4,25,718,125,717.79,982
2016-06-23 10:02:30,4,53,718,72,717.79,982
2016-06-23 10:02:30,4,22,718,50,717.79,982
2016-06-23 10:02:30,4,50,718.01,200,717.79,982
2016-06-23 10:02:30,1,100,718,100,717.79,982
2016-06-23 10:02:30,4,100,718.01,200,717.79,982
2016-06-23 10:02:30,5,100,718.01,200,717.79,982
2016-06-23 10:02:30,5,100,718.01,200,717.79,982
2016-06-23 10:02:30,4,100,718.01,100,717.79,982
2016-06-23 10:02:30,1,100,718.01,100,717.79,1082
2016-06-23 10:02:30,4,15,718.01,85,717.79,1082
2016-06-23 10:02:30,4,85,718.18,100,717.79,1082
2016-06-23 10:02:30,1,1,717.93,1,717.79,1082
2016-06-23 10:02:30,4,1,718.18,100,717.79,1082
2016-06-23 10:02:32,1,100,718,100,717.79,1082
2016-06-23 10:02:32,4,100,718.18,100,717.79,1082
2016-06-23 10:02:32,1,100,718.18,100,717.79,1182
2016-06-23 10:02:33,5,2,718.18,100,717.79,1182
2016-06-23 10:02:33,1,100,718,100,717.79,1182
2016-06-23 10:02:33,4,49,718,51,717.79,1182
2016-06-23 10:02:33,4,51,718.18,100,717.79,1182
2016-06-23 10:02:33,3,100,718.18,100,717.79,1082
2016-06-23 10:02:33,1,100,718.18,100,717.79,1182
2016-06-23 10:02:34,3,100,718.18,100,717.79,1082
2016-06-23 10:02:38,3,100,718.18,100,717.79,982
2016-06-23 10:02:38,3,100,718.18,100,717.79,882
2016-06-23 10:02:42,5,100,718.18,100,717.79,882
2016-06-23 10:02:43,1,2,718.1,2,717.79,882
2016-06-23 10:02:44,5,20,718.1,2,717.79,882
2016-06-23 10:02:45,1,100,718.1,2,717.84,100
2016-06-23 10:02:45,1,100,718.1,2,718.03,100
2016-06-23 10:02:46,4,10,718.1,2,718.03,90
2016-06-23 10:02:46,4,90,718.1,2,717.79,882
2016-06-23 10:02:50,1,100,718.09,100,717.79,882
2016-06-23 10:02:52,1,100,718.09,200,717.79,882
2016-06-23 10:03:00,5,78,718.09,200,717.79,882
2016-06-23 10:03:00,5,22,718.09,200,717.79,882
2016-06-23 10:03:00,5,13,718.09,200,717.79,882
2016-06-23 10:03:00,1,10,718.09,200,718,10
2016-06-23 10:03:00,4,55,718.09,145,718,10
2016-06-23 10:03:00,4,45,718.09,100,718,10
2016-06-23 10:03:00,4,100,718.1,2,718,10
2016-06-23 10:03:00,4,2,718.15,100,718,10
2016-06-23 10:03:02,5,100,718.15,100,718,10
2016-06-23 10:03:02,5,11,718.15,100,718,10
2016-06-23 10:03:02,4,100,718.18,100,718,10
2016-06-23 10:03:02,1,100,718.18,100,718.01,100
2016-06-23 10:03:02,1,100,718.18,100,718.01,200
2016-06-23 10:03:02,3,100,718.18,100,718.01,100
2016-06-23 10:03:02,3,100,718.18,100,718,10
2016-06-23 10:03:02,1,100,718.18,100,718.01,100
2016-06-23 10:03:04,3,100,718.18,100,718,10
2016-06-23 10:03:04,5,82,718.18,100,718,10
2016-06-23 10:03:04,4,100,718.22,150,718,10
2016-06-23 10:03:04,4,150,718.3,100,718,10
2016-06-23 10:03:04,1,100,718.3,100,718.12,100
2016-06-23 10:03:04,1,100,718.3,100,718.13,100
2016-06-23 10:03:04,1,10,718.3,110,718.13,100
2016-06-23 10:03:04,3,10,718.3,100,718.13,100
2016-06-23 10:03:05,5,100,718.3,100,718.13,100
2016-06-23 10:03:05,5,13,718.3,100,718.13,100
2016-06-23 10:03:05,3,100,718.3,100,718.12,100
2016-06-23 10:03:06,4,15,718.3,100,718.12,85
2016-06-23 10:03:07,1,100,718.3,100,718.14,100
2016-06-23 10:03:09,4,100,718.3,100,718.12,85
2016-06-23 10:03:09,4,85,718.3,100,718,10
2016-06-23 10:03:11,1,100,718.3,100,718.01,100
2016-06-23 10:03:11,1,300,718.16,300,718.01,100
2016-06-23 10:03:12,5,200,718.16,300,718.01,100
2016-06-23 10:03:12,4,200,718.16,100,718.01,100
2016-06-23 10:03:12,4,100,718.3,100,718.01,100
2016-06-23 10:03:12,1,100,718.3,100,718.02,100
2016-06-23 10:03:12,5,100,718.3,100,718.02,100
2016-06-23 10:03:12,5,100,718.3,100,718.02,100
2016-06-23 10:03:12,4,100,718.31,100,718.02,100
2016-06-23 10:03:12,4,100,718.43,100,718.02,100
2016-06-23 10:03:12,1,100,718.43,100,718.12,100
2016-06-23 10:03:12,1,100,718.43,100,718.22,100
2016-06-23 10:03:12,5,100,718.43,100,718.22,100
2016-06-23 10:03:12,4,100,718.44,100,718.22,100
2016-06-23 10:03:12,4,100,718.5,138,718.22,100
2016-06-23 10:03:12,1,100,718.44,100,718.22,100
2016-06-23 10:03:12,4,100,718.5,138,718.22,100
2016-06-23 10:03:12,1,100,718.44,100,718.22,100
2016-06-23 10:03:12,3,100,718.44,100,718.12,100
2016-06-23 10:03:12,4,100,718.5,138,718.12,100
2016-06-23 10:03:12,1,80,718.5,138,718.46,80
2016-06-23 10:03:12,4,80,718.5,138,718.12,100
2016-06-23 10:03:12,5,50,718.5,138,718.12,100
2016-06-23 10:03:12,4,8,718.5,130,718.12,100
2016-06-23 10:03:12,4,15,718.5,115,718.12,100
2016-06-23 10:03:12,4,15,718.5,100,718.12,100
2016-06-23 10:03:12,4,100,718.61,100,718.12,100
2016-06-23 10:03:12,1,100,718.61,100,718.12,200
2016-06-23 10:03:12,5,100,718.61,100,718.12,200
2016-06-23 10:03:12,1,100,718.61,100,718.41,100
2016-06-23 10:03:12,4,8,718.61,92,718.41,100
2016-06-23 10:03:12,3,92,718.8,100,718.41,100
2016-06-23 10:03:12,3,100,718.81,100,718.41,100
2016-06-23 10:03:12,1,100,718.79,100,718.41,100
2016-06-23 10:03:12,1,18,718.79,118,718.41,100
2016-06-23 10:03:12,3,100,718.79,18,718.41,100
2016-06-23 10:03:12,1,100,718.78,100,718.41,100
2016-06-23 10:03:13,1,10,718.6,10,718.41,100
2016-06-23 10:03:13,3,10,718.79,18,718.41,100
2016-06-23 10:03:13,3,18,718.81,100,718.41,100
2016-06-23 10:03:13,1,100,718.78,100,718.41,100
2016-06-23 10:03:13,1,18,718.78,118,718.41,100
2016-06-23 10:03:13,3,100,718.78,18,718.41,100
2016-06-23 10:03:14,4,17,718.78,18,718.41,83
2016-06-23 10:03:14,4,50,718.78,18,718.41,33
2016-06-23 10:03:14,4,33,718.78,18,718.13,100
2016-06-23 10:03:14,3,18,718.8,100,718.13,100
2016-06-23 10:03:14,1,100,718.8,100,718.13,200
2016-06-23 10:03:14,1,100,718.8,100,718.13,300
2016-06-23 10:03:14,3,100,718.8,100,718.13,200
2016-06-23 10:03:14,1,10,718.8,100,718.13,210
2016-06-23 10:03:14,1,10,718.8,110,718.13,210
2016-06-23 10:03:14,1,100,718.8,110,718.13,310
2016-06-23 10:03:14,3,100,718.8,110,718.13,210
2016-06-23 10:03:14,1,100,718.8,110,718.13,310
2016-06-23 10:03:14,3,100,718.8,110,718.13,210
2016-06-23 10:03:14,1,100,718.77,100,718.13,210
2016-06-23 10:03:14,1,18,718.77,118,718.13,210
2016-06-23 10:03:14,3,100,718.77,18,718.13,210
2016-06-23 10:03:14,1,100,718.76,100,718.13,210
2016-06-23 10:03:14,1,18,718.76,118,718.13,210
2016-06-23 10:03:14,1,100,718.76,118,718.13,310
2016-06-23 10:03:14,1,100,718.76,118,718.13,410
2016-06-23 10:03:14,3,100,718.76,118,718.13,310
2016-06-23 10:03:14,3,100,718.76,118,718.13,210
2016-06-23 10:03:17,3,100,718.76,118,718.13,110
2016-06-23 10:03:18,1,10,718.55,10,718.13,110
2016-06-23 10:03:18,1,18,718.55,28,718.13,110
2016-06-23 10:03:18,3,10,718.55,18,718.13,110
2016-06-23 10:03:18,1,10,718.5,10,718.13,110
2016-06-23 10:03:18,1,18,718.5,28,718.13,110
2016-06-23 10:03:18,3,10,718.5,28,718.13,100
2016-06-23 10:03:19,5,50,718.5,28,718.13,100
2016-06-23 10:03:19,5,50,718.5,28,718.13,100
2016-06-23 10:03:19,3,10,718.5,18,718.13,100
2016-06-23 10:03:19,3,18,718.55,18,718.13,100
2016-06-23 10:03:20,5,1,718.55,18,718.13,100
2016-06-23 10:03:20,5,131,718.55,18,718.13,100
2016-06-23 10:03:24,5,50,718.55,18,718.13,100
2016-06-23 10:03:26,1,100,718.55,18,718.13,200
2016-06-23 10:03:26,3,18,718.76,100,718.13,200
2016-06-23 10:03:26,1,18,718.58,18,718.13,200
2016-06-23 10:03:26,3,100,718.58,18,718.13,100
2016-06-23 10:03:26,3,18,718.76,100,718.13,100
2016-06-23 10:03:27,1,100,718.75,100,718.13,100
2016-06-23 10:03:27,1,18,718.75,118,718.13,100
2016-06-23 10:03:27,1,100,718.74,100,718.13,100
2016-06-23 10:03:27,1,18,718.74,118,718.13,100
2016-06-23 10:03:28,1,11,718.71,11,718.13,100
2016-06-23 10:03:28,1,18,718.71,29,718.13,100
2016-06-23 10:03:28,1,100,718.71,129,718.13,100
2016-06-23 10:03:28,3,100,718.71,29,718.13,100
2016-06-23 10:03:28,1,100,718.7,100,718.13,100
2016-06-23 10:03:28,1,18,718.7,118,718.13,100
2016-06-23 10:03:28,1,155,718.32,155,718.13,100
2016-06-23 10:03:30,5,20,718.32,155,718.13,100
2016-06-23 10:03:30,5,20,718.32,155,718.13,100
2016-06-23 10:03:30,5,28,718.32,155,718.13,100
2016-06-23 10:03:30,4,22,718.32,155,718.13,78
2016-06-23 10:03:30,4,78,718.32,155,718.12,100
2016-06-23 10:03:30,1,100,718.31,100,718.12,100
2016-06-23 10:03:30,4,100,718.31,100,717.99,100
2016-06-23 10:03:38,5,6,718.31,100,717.99,100
2016-06-23 10:03:41,1,50,718.3,50,717.99,100
2016-06-23 10:03:42,1,100,718.3,50,718.01,100
2016-06-23 10:03:42,3,100,718.3,50,717.99,100
2016-06-23 10:03:43,3,100,718.3,50,717.93,1
2016-06-23 10:03:47,1,100,718.3,50,718,100
2016-06-23 10:03:48,1,100,718.3,50,718,200
2016-06-23 10:03:55,1,100,718.3,50,718,300
2016-06-23 10:03:58,5,5,718.3,50,718,300
2016-06-23 10:03:58,5,5,718.3,50,718,300
2016-06-23 10:03:59,1,100,718.21,100,718,300
2016-06-23 10:03:59,5,200,718.21,100,718,300
2016-06-23 10:03:59,4,100,718.3,50,718,300
2016-06-23 10:03:59,1,100,718.22,100,718,300
2016-06-23 10:03:59,1,1,718.22,100,718.11,1
2016-06-23 10:03:59,4,1,718.22,100,718,300
2016-06-23 10:03:59,1,2,718.22,100,718.1,2
2016-06-23 10:03:59,4,2,718.22,100,718,300
2016-06-23 10:03:59,5,100,718.22,100,718,300
2016-06-23 10:04:01,5,17,718.22,100,718,300
2016-06-23 10:04:02,1,100,718.22,100,718.01,100
2016-06-23 10:04:04,3,100,718.22,100,718,300
2016-06-23 10:04:04,1,1,718.22,100,718.02,1
2016-06-23 10:04:07,5,100,718.22,100,718.02,1
2016-06-23 10:04:07,4,26,718.22,74,718.02,1
2016-06-23 10:04:07,4,50,718.22,24,718.02,1
2016-06-23 10:04:07,4,24,718.25,50,718.02,1
2016-06-23 10:04:07,4,6,718.25,44,718.02,1
2016-06-23 10:04:08,4,44,718.3,50,718.02,1
2016-06-23 10:04:08,4,50,718.4,20,718.02,1
2016-06-23 10:04:08,1,100,718.4,20,718.24,100
2016-06-23 10:04:08,1,100,718.4,20,718.26,100
2016-06-23 10:04:08,5,3,718.4,20,718.26,100
2016-06-23 10:04:08,5,100,718.4,20,718.26,100
2016-06-23 10:04:08,3,100,718.4,20,718.24,100
2016-06-23 10:04:08,1,100,718.4,20,718.27,100
2016-06-23 10:04:08,3,100,718.4,20,718.24,100
2016-06-23 10:04:08,1,100,718.4,20,718.28,100
2016-06-23 10:04:08,3,100,718.4,20,718.24,100
2016-06-23 10:04:08,1,100,718.4,20,718.29,100
2016-06-23 10:04:09,3,100,718.4,20,718.24,100
2016-06-23 10:04:09,3,100,718.4,20,718.02,1
2016-06-23 10:04:10,1,100,718.4,20,718.02,101
2016-06-23 10:04:12,5,200,718.4,20,718.02,101
2016-06-23 10:04:12,5,100,718.4,20,718.02,101
2016-06-23 10:04:12,5,100,718.4,20,718.02,101
2016-06-23 10:04:12,3,100,718.4,20,718.02,1
2016-06-23 10:04:13,5,100,718.4,20,718.02,1
2016-06-23 10:04:13,4,20,718.43,17,718.02,1
2016-06-23 10:04:13,4,17,718.44,10,718.02,1
2016-06-23 10:04:13,4,10,718.45,200,718.02,1
2016-06-23 10:04:13,4,153,718.45,47,718.02,1
2016-06-23 10:04:13,4,47,718.5,100,718.02,1
2016-06-23 10:04:13,1,10,718.5,110,718.02,1
2016-06-23 10:04:24,1,1,718.5,110,718.18,1
2016-06-23 10:04:25,1,1,718.5,110,718.22,1
2016-06-23 10:04:25,3,10,718.5,100,718.22,1
2016-06-23 10:04:26,1,30,718.38,30,718.22,1
2016-06-23 10:04:26,4,30,718.5,100,718.22,1
2016-06-23 10:04:26,1,100,718.5,100,718.23,100
2016-06-23 10:04:26,5,100,718.5,100,718.23,100
2016-06-23 10:04:37,5,100,718.5,100,718.23,100
2016-06-23 10:04:37,4,20,718.5,80,718.23,100
2016-06-23 10:04:37,4,80,718.78,100,718.23,100
2016-06-23 10:04:37,1,100,718.78,100,718.59,100
2016-06-23 10:04:37,1,100,718.77,100,718.59,100
2016-06-23 10:04:37,4,100,718.77,100,718.23,100
2016-06-23 10:04:37,3,100,718.78,100,718.23,100
2016-06-23 10:04:37,1,100,718.78,100,718.3,100
2016-06-23 10:04:37,1,100,718.77,100,718.3,100
2016-06-23 10:04:37,3,100,718.78,100,718.3,100
2016-06-23 10:04:37,1,100,718.78,100,718.3,200
2016-06-23 10:04:37,3,100,718.8,100,718.3,200
2016-06-23 10:04:37,1,100,718.8,100,718.3,300
2016-06-23 10:04:37,1,10,718.77,10,718.3,300
2016-06-23 10:04:37,3,10,718.8,100,718.3,300
2016-06-23 10:04:37,3,100,718.8,100,718.3,200
2016-06-23 10:04:37,3,100,718.8,100,718.3,100
2016-06-23 10:04:37,5,100,718.8,100,718.3,100
2016-06-23 10:04:37,1,100,718.8,200,718.3,100
2016-06-23 10:04:38,1,25,718.71,25,718.3,100
2016-06-23 10:04:38,1,100,718.71,25,718.53,100
2016-06-23 10:04:38,3,25,718.8,200,718.53,100
2016-06-23 10:04:38,1,100,718.8,200,718.54,100
2016-06-23 10:04:38,1,100,718.8,200,718.55,100
2016-06-23 10:04:38,1,10,718.8,210,718.55,100
2016-06-23 10:04:38,3,10,718.8,200,718.55,100
2016-06-23 10:04:38,3,100,718.8,100,718.55,100
2016-06-23 10:04:38,1,75,718.8,175,718.55,100
2016-06-23 10:04:39,5,68,718.8,175,718.55,100
2016-06-23 10:04:39,3,100,718.8,175,718.34,100
2016-06-23 10:04:39,3,100,718.8,175,718.25,100
2016-06-23 10:04:40,1,100,718.8,175,718.27,100
2016-06-23 10:04:41,1,100,718.8,175,718.3,100
2016-06-23 10:04:42,1,28,718.61,28,718.3,100
2016-06-23 10:04:42,1,100,718.6,100,718.3,100
2016-06-23 10:04:42,5,100,718.6,100,718.3,100
2016-06-23 10:04:42,1,10,718.6,100,718.3,110
2016-06-23 10:04:42,3,10,718.6,100,718.3,100
2016-06-23 10:04:42,1,100,718.6,200,718.3,100
2016-06-23 10:04:42,1,100,718.6,200,718.3,200
2016-06-23 10:04:42,5,100,718.6,200,718.3,200
2016-06-23 10:04:42,4,100,718.6,100,718.3,200
2016-06-23 10:04:42,1,100,718.6,100,718.31,100
2016-06-23 10:04:43,4,20,718.6,80,718.31,100
2016-06-23 10:04:43,1,100,718.6,80,718.31,200
2016-06-23 10:04:43,3,100,718.6,80,718.31,100
2016-06-23 10:04:43,1,100,718.6,80,718.31,200
2016-06-23 10:04:43,1,10,718.6,80,718.31,210
2016-06-23 10:04:43,3,100,718.6,80,718.31,110
2016-06-23 10:04:43,3,100,718.6,80,718.31,10
2016-06-23 10:04:44,3,10,718.6,80,718.3,100
2016-06-23 10:04:49,1,100,718.6,80,718.5,100
2016-06-23 10:04:49,4,80,718.74,100,718.5,100
2016-06-23 10:04:49,3,100,718.8,75,718.5,100
2016-06-23 10:04:50,1,100,718.8,75,718.51,100
2016-06-23 10:04:50,3,75,718.88,200,718.51,100
2016-06-23 10:04:50,4,100,718.88,100,718.51,100
2016-06-23 10:04:50,4,100,718.91,22,718.51,100
2016-06-23 10:04:50,5,100,718.91,22,718.51,100
2016-06-23 10:04:50,3,22,718.92,100,718.51,100
2016-06-23 10:04:50,1,100,718.92,100,718.56,100
2016-06-23 10:04:54,4,100,719,349,718.56,100
2016-06-23 10:04:59,5,100,719,349,718.56,100
2016-06-23 10:05:01,5,1,719,349,718.56,100
2016-06-23 10:05:01,3,100,719,349,718.51,100
2016-06-23 10:05:01,1,100,718.99,100,718.51,100
2016-06-23 10:05:01,1,17,718.99,117,718.51,100
2016-06-23 10:05:01,1,22,718.99,139,718.51,100
2016-06-23 10:05:01,3,100,718.99,39,718.51,100
2016-06-23 10:05:03,1,100,718.99,39,718.67,100
2016-06-23 10:05:07,1,1,718.99,39,718.7,1
2016-06-23 10:05:07,1,100,718.99,39,718.83,100
2016-06-23 10:05:07,4,100,718.99,39,718.7,1
2016-06-23 10:05:07,5,100,718.99,39,718.7,1
2016-06-23 10:05:07,4,1,718.99,39,718.67,100
2016-06-23 10:05:07,1,100,718.99,39,718.83,100
2016-06-23 10:05:07,4,100,718.99,39,718.67,100
2016-06-23 10:05:07,1,100,718.99,39,718.83,100
2016-06-23 10:05:07,3,100,718.99,39,718.67,100
2016-06-23 10:05:07,1,100,718.99,39,718.83,100
2016-06-23 10:05:09,1,25,718.99,64,718.83,100
2016-06-23 10:05:10,1,100,718.99,164,718.83,100
2016-06-23 10:05:10,3,25,718.99,139,718.83,100
2016-06-23 10:05:10,5,53,718.99,139,718.83,100
2016-06-23 10:05:10,5,40,718.99,139,718.83,100
2016-06-23 10:05:10,4,17,718.99,122,718.83,100
2016-06-23 10:05:10,4,22,718.99,100,718.83,100
2016-06-23 10:05:10,4,100,719,413,718.83,100
2016-06-23 10:05:10,1,100,719,413,718.84,100
2016-06-23 10:05:10,4,5,719,408,718.84,100
2016-06-23 10:05:10,4,20,719,388,718.84,100
2016-06-23 10:05:10,4,39,719,349,718.84,100
2016-06-23 10:05:10,4,7,719,342,718.84,100
2016-06-23 10:05:10,4,3,719,339,718.84,100
2016-06-23 10:05:10,4,26,719,313,718.84,100
2016-06-23 10:05:10,4,74,719,239,718.84,100
2016-06-23 10:05:10,4,100,719,139,718.84,100
2016-06-23 10:05:10,4,25,719,114,718.84,100
2016-06-23 10:05:10,4,1,719,113,718.84,100
2016-06-23 10:05:10,4,21,719,92,718.84,100
2016-06-23 10:05:10,4,75,719,17,718.84,100
2016-06-23 10:05:10,4,17,719.01,39,718.84,100
2016-06-23 10:05:11,4,22,719.01,17,718.84,100
2016-06-23 10:05:11,4,17,719.02,39,718.84,100
2016-06-23 10:05:11,4,22,719.02,17,718.84,100
2016-06-23 10:05:11,4,17,719.03,39,718.84,100
2016-06-23 10:05:11,4,22,719.03,17,718.84,100
2016-06-23 10:05:11,4,17,719.13,11,718.84,100
2016-06-23 10:05:11,5,100,719.13,11,718.84,100
2016-06-23 10:05:11,5,10,719.13,11,718.84,100
2016-06-23 10:05:11,1,100,719.13,11,719.1,100
2016-06-23 10:05:11,4,39,719.13,11,719.1,61
2016-06-23 10:05:11,4,61,719.13,11,718.84,100
2016-06-23 10:05:11,5,39,719.13,11,718.84,100
2016-06-23 10:05:11,5,61,719.13,11,718.84,100
2016-06-23 10:05:11,5,61,719.13,11,718.84,100
2016-06-23 10:05:11,1,100,719.13,11,719.1,100
2016-06-23 10:05:11,1,100,719.13,11,719.1,200
2016-06-23 10:05:11,3,100,719.13,11,719.1,100
2016-06-23 10:05:11,1,100,719.13,11,719.1,200
2016-06-23 10:05:11,4,100,719.13,11,719.1,100
2016-06-23 10:05:11,4,100,719.13,11,718.84,100
2016-06-23 10:05:11,1,100,719.13,11,719.1,100
2016-06-23 10:05:11,4,100,719.13,11,718.84,100
2016-06-23 10:05:11,1,29,719.13,11,719.1,29
2016-06-23 10:05:11,4,29,719.13,11,718.84,100
2016-06-23 10:05:11,1,10,719.13,11,718.84,110
2016-06-23 10:05:17,1,1,719.1,1,718.84,110
2016-06-23 10:05:18,1,11,719.1,12,718.84,110
2016-06-23 10:05:19,1,200,718.97,200,718.84,110
2016-06-23 10:05:19,3,100,718.97,200,718.84,10
2016-06-23 10:05:19,3,10,718.97,200,718.64,100
2016-06-23 10:05:19,3,100,718.97,200,718.55,100
2016-06-23 10:05:19,3,100,718.97,200,718.52,8
2016-06-23 10:05:19,1,100,718.96,100,718.52,8
2016-06-23 10:05:19,1,11,718.96,111,718.52,8
2016-06-23 10:05:19,1,100,718.95,100,718.52,8
2016-06-23 10:05:19,1,11,718.95,111,718.52,8
2016-06-23 10:05:20,1,20,718.95,111,718.72,20
2016-06-23 10:05:20,5,100,718.95,111,718.72,20
2016-06-23 10:05:21,5,90,718.95,111,718.72,20
2016-06-23 10:05:21,4,10,718.95,101,718.72,20
2016-06-23 10:05:22,1,100,718.95,201,718.72,20
2016-06-23 10:05:22,3,20,718.95,201,718.52,108
2016-06-23 10:05:22,3,100,718.95,201,718.52,8
2016-06-23 10:05:23,5,100,718.95,201,718.52,8
2016-06-23 10:05:25,4,8,718.95,201,718.5,200
2016-06-23 10:05:25,5,100,718.95,201,718.5,200
2016-06-23 10:05:25,4,100,718.95,201,718.5,100
2016-06-23 10:05:25,4,100,718.95,201,718.48,100
2016-06-23 10:05:25,3,100,718.95,201,718.33,16
2016-06-23 10:05:25,1,100,718.95,201,718.35,100
